﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At,,,
spotify:track:3UraDt03aF36JtbaSv5cUY,Gorilla (feat. Gyyps),"Felly, Gyyps",This Shit Comes in Waves,1,5,260624,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:52Cs7GrUOMuaS7wS0jmqnU,This Shit Comes in Waves,Felly,This Shit Comes in Waves,1,8,169884,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6gTcHRFBrX7pNFQhl9d4ap,Chicago Nights,Felly,Young Fel,1,4,189720,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3t2N6cizXKZ9RCTd3OkSMV,7th King,Felly,This Shit Comes in Waves,1,2,200124,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4S7YHmlWwfwArgd8LfSPud,L$D,A$AP Rocky,AT.LONG.LAST.A$AP,1,4,238306,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4Zxdw0Hno7YDu0IzvY76Qo,Rent Money,Future,FUTURE,1,1,265366,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:7BzjpnOxxngXt1LZiVXhND,POA,Future,FUTURE,1,6,248747,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3s2rQnjOKEENte75MloNMq,Scrape,Future,FUTURE,1,10,217173,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:67dyMPOUsbZ9Yg06PnfAAh,Draco,Future,FUTURE,1,4,225134,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6KBOvrddbomdb9dkarvwCl,Rolex,Ayo & Teo,Rolex,1,1,238379,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:7ox2wvSzqTxQQf55Ggobbl,Love$ick,"Mura Masa, A$AP Rocky",Love$ick,1,1,192154,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:53MHr9cjIlwet0mpmqNvjC,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)","Lil Uzi Vert, Quavo, Travis Scott",Go Off,1,1,217561,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2Ce5IyMlVRVvN997ZJjJJA,Selfish (feat. Rihanna),"Future, Rihanna",HNDRXX,1,15,251422,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:60xaS8mYBKUW4VQQ666N0T,All Night (feat. Knox Fortune),"Chance the Rapper, Knox Fortune",Coloring Book,1,10,141542,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0q5DrtpnnGpOvBy5nnPMbe,Timeless (feat. DJ SPINKING),"A Boogie Wit da Hoodie, DJ SpinKing",TBA,1,3,184000,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),"KYLE, Lil Yachty",iSpy (feat. Lil Yachty),1,1,253106,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3lNfezSWDZIdt6XMwyNCJi,Dab of Ranch - Recorded at Spotify Studios NYC,"Migos, DJ Durel",Spotify Singles,1,1,187213,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,Future,FUTURE,1,7,204600,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5uQOauh47VFt3B2kV9kRXw,My Shit,A Boogie Wit da Hoodie,Artist,1,3,128156,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5uZm7EFtP5aoTJvx5gv9Xf,Jungle,A Boogie Wit da Hoodie,Artist,1,6,174192,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5wihevBA7MO9PNYyWyTfkh,Brown Paper Bag,Migos,Culture,1,9,211244,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6p8NuHm8uCGnn2Dtbtf7zE,Slippery (feat. Gucci Mane),"Migos, Gucci Mane",Culture,1,6,304041,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6bcnokzOVQxpn0quzHj6vc,Good Night,"Denzel Curry, Twelve'len, Nell",Imperial,1,9,236106,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:76Y0gxtTxN0FyDCYh5qYQj,Get Right Witcha,Migos,Culture,1,5,257545,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:7uYbpT7Wfsu0w1eccEKDvM,Cocoon,Migos,Cocoon,1,1,297800,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5PfTI3zrQbZEWcQdycMqJM,"Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)","Young Thug, 2 Chainz, Wiz Khalifa, PnB Rock","Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)",1,1,231658,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5JUu0unA8VwhTZ9LkMWUVI,Since Way Back,"Drake, PARTYNEXTDOOR",More Life,1,19,368035,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2dfqS3MRtbLZSZA1IL8xY5,Skepta Interlude,Drake,More Life,1,10,143213,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6CfrYuD3YRDYdYvH9jNtXY,No Long Talk,"Drake, Giggs",More Life,1,2,149568,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:343YBumqHu19cGoGARUTsd,Fake Love,Drake,More Life,1,20,210937,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2jTujnt0y344ai1rNOywgr,KMT,"Drake, Giggs",More Life,1,15,162637,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0xl1w2q4VLojeXp4JfazPL,Sacrifices,"Drake, 2 Chainz, Young Thug",More Life,1,12,307593,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2bjwRfXMk4uRgOD9IBYl9h,Portland,"Drake, Quavo, Travis Scott",More Life,1,11,236614,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6UjfByV1lDLW0SOVQA4NAi,Gyalchester,Drake,More Life,1,9,189229,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5mCPDVBb16L4XQwDdbRUpz,Passionfruit,Drake,More Life,1,3,298940,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:05KOgYg8PGeJyyWBPi5ja8,Free Smoke,Drake,More Life,1,1,218673,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3udMCqYbLAk682ETKvV9kw,Danny DeVito,"Phresher, Desiigner, Rowdy Rebel",Danny DeVito (feat. Desiigner & Rowdy Rebel) - Single,1,1,259872,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1EaKU4dMbesXXd3BrLCtYG,ELEMENT.,Kendrick Lamar,DAMN.,1,4,208733,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2NyrXRn4tancYPW6JwtTl2,From The D To The A (feat. Lil Yachty),"Tee Grizzley, Lil Yachty",From The D To The A (feat. Lil Yachty),1,1,158684,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6HZILIRieu8S0iqY8kIKhj,DNA.,Kendrick Lamar,DAMN.,1,2,185946,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA.,"Kendrick Lamar, Rihanna",DAMN.,1,6,227360,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:31c9IHwCIONmUYW0jL7Riz,HUMBLE.,Kendrick Lamar,HUMBLE.,1,1,177604,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2eMwDehkIC1j68U6FA3Eiq,XO TOUR Llif3,Lil Uzi Vert,XO TOUR Llif3,1,1,182706,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0rGipWrGwAnZsaVkyiJpap,Day for Day,Kodak Black,Painting Pictures,1,1,168312,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1Nh5WUisukhSNgwXLRoyZf,Coolin and Booted,Kodak Black,Painting Pictures,1,2,214781,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0bXFIF7iL17TYLyx8JHziM,Patty Cake,Kodak Black,Painting Pictures,1,7,198109,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6m4Ki1GDiMYSLOkTTp9lZt,"TTG (Trained to Go) (feat. French Montana, YG Hootie, Joe Moses & Baby Bomb)","Waka Flocka Flame, Baby Bomb, French Montana, Joe Moses, YG Hootie",Flockaveli,1,3,305226,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3Aa4thPgwXgOlyEBTF4yzj,Reminiscing (feat. A Boogie wit da Hoodie),"Kodak Black, A Boogie Wit da Hoodie",Painting Pictures,1,12,225132,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3LnOF5n1GOs01siYZXzS3p,Drowning (feat. Kodak Black),"A Boogie Wit da Hoodie, Kodak Black",Drowning (feat. Kodak Black),1,1,209269,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:552xKZMnxzHxlsKrnKtf30,Growth,"Murda Beatz, Offset",Keep God First,1,8,174680,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4QnLO12i7RJGRQLHoFpmQA,I Just,"Murda Beatz, Quavo",Keep God First,1,14,96173,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3RRlsIBfQDq3o95vuIP1MP,Pop Off,"Murda Beatz, Offset",Keep God First,1,12,123627,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1iTWoKAdilGEmit6xhQZje,Peek A Boo,"Lil Yachty, Migos",Peek A Boo,1,1,247612,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2RwmsAOxtiRezQPmvyejb8,Ex Calling,6LACK,FREE 6LACK,1,10,211960,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:11byn9E2NCI65biHtKOLG2,??? (Where) [feat. Migos],"Ty Dolla $ign, Migos",Campaign,1,4,265830,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5W9lZvCYgDESkJrO9pquwX,Start Dyin,"21 Savage, Offset",The Slaughter Tape,1,9,160032,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4tUHRIoPI8YiOsNOUrTomJ,Mind Yo Business,21 Savage,Slaughter King,1,6,182047,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2h3i5tGUl6hMu572umjcGo,Running Back (feat. Lil Wayne),"Wale, Lil Wayne",Shine,1,2,215360,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0NXPhjI07GdAm4mF5CSuzA,Fish N Grits (feat. Travis Scott),"Wale, Travis Scott",Shine,1,9,177826,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3A2OHirUAlQp2x73BJlEDA,"Perfect Pint (feat. Kendrick Lamar, Gucci Mane & Rae Sremmurd)","Mike WiLL Made-It, Kendrick Lamar, Gucci Mane, Rae Sremmurd",Ransom 2,1,6,240926,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0rSVWYKiBkirydeEyFevAn,HYFR (Hell Ya Fucking Right),"Drake, Lil Wayne",Take Care (Deluxe),1,16,206626,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0nq6sfr8z1R5KJ4XUk396e,Stay Schemin,"Rick Ross, Drake, French Montana",Stay Schemin,1,1,267720,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:43gbLfqBpR28HGXpnueYIe,The Ride,Drake,Take Care (Deluxe),1,18,351013,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6oF3Es1YzzmLKjGBfThUvD,Worst Behavior,Drake,Nothing Was The Same (Deluxe),1,6,270186,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4G9rNDqN6vS6AddA8yDHLb,Worst Luck,6LACK,FREE 6LACK,1,9,206133,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6IZvVAP7VPPnsGX6bvgkqg,PRIDE.,Kendrick Lamar,DAMN.,1,7,275253,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4E1MZSeJcc2nljxRNC1L2r,Funeral,Shy Glizzy,LAW 3: Now Or Never,1,4,198146,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:72Q0FQQo32KJloivv5xge2,I'm the One,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",I'm the One,1,1,288876,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6IY2y3kjjLaNbxW4GLiYQR,Ill Mind of Hopsin 8,Hopsin,Ill Mind of Hopsin 8,1,1,390004,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6BKeNWeUqxmvQ09Gxd3ZGX,Know No Better,"Major Lazer, Travis Scott, Camila Cabello, Quavo",Know No Better,1,1,225849,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3MMwcrgTCJ7bOAIScTyXFk,Stop Smoking Black & Milds,Ugly God,The Booty Tape,1,2,115921,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:57nQyFocXZrKvWg5ZPYSoG,Malfunction,Lil Uzi Vert,Luv Is Rage 2,1,14,199211,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5tRmoZRoupvMYPV1oezFrH,X,Lil Uzi Vert,Luv Is Rage 2,1,13,173797,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1MJErNPIQUoEMu4YUUmecm,Neon Guts (feat. Pharrell Williams),"Lil Uzi Vert, Pharrell Williams",Luv Is Rage 2,1,8,258789,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),"Lil Uzi Vert, Oh Wonder",Luv Is Rage 2,1,5,221746,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1WIZiOuNO3woKfdlSK2gNn,Transportin',Kodak Black,Project Baby 2,1,10,169344,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6YVbCxw3Yqyj4dRomrXPhl,Rubber Band Man (feat. Cam'ron),"A$AP Ferg, Cam’ron",Still Striving,1,2,205746,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,"2 Chainz, Ty Dolla $ign, Trey Songz, Jhené Aiko",Pretty Girls Like Trap Music,1,9,210200,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4UUFTQKwwId0n1P9t4ZQhx,U Guessed It,OG Maco,U Guessed It - Single,1,1,146064,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5YYjsDIxJKpVgNLkPpBmRA,Up,Desiigner,Up,1,1,235677,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:7sLDnUauivS2vN6Z9EfUJT,1942 Flows,Meek Mill,Wins & Losses,1,5,282666,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2IjgKCbrk8CtqmsOC5DhVd,Fuck That Check Up (feat. Lil Uzi Vert),"Meek Mill, Lil Uzi Vert",Wins & Losses,1,3,257866,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1CGP5ioAXECjvTJdMTvX0O,Heavy Heart,Meek Mill,Wins & Losses,1,2,250466,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3bu5pVBlfkCYJo3BXxGRzh,Tango,A$AP Ferg,Still Striving,1,14,272760,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5kk89RYrVuGGNtE2pilxci,Nandos,A$AP Ferg,Still Striving,1,13,175200,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4GBuL6fgtVXJNgP1GzoF6Z,Nasty (Who Dat),"A$AP Ferg, Migos",Nasty (Who Dat),1,1,210681,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4dVpf9jZjcORqGTLUaeYj9,Plain Jane,A$AP Ferg,Still Striving,1,8,173600,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4gpmL5xSZeHssgyIP3UuPS,What Do You Do (feat. NAV),"A$AP Ferg, NAV",Still Striving,1,5,176866,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:7L7vZ846kZz5PRCC0DOUWx,Aww Yeah (feat. Lil Yachty),"A$AP Ferg, Lil Yachty",Still Striving,1,4,194573,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3DC1b7nhk4pMi92CoLNOjc,Bring It Back,Lil Yachty,Teenage Emotions,1,15,292526,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5QfQKhvdcxPgp68O0S39FV,Dan Bilzerian,"T-Pain, Lil Yachty",Dan Bilzerian,1,1,209663,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2nYwV62UABTH0NanrwVIdQ,Perplexing Pegasus,Rae Sremmurd,Perplexing Pegasus,1,1,204787,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0jx8zY5JQsS4YEQcfkoc5C,Angels (feat. Saba),"Chance the Rapper, Saba",Coloring Book,1,8,206240,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4DqCB4QBJv8ESudmYG5L1f,The Stakeout,Russ,There's Really A Wolf,1,2,171013,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:05nbZ1xxVNwUTcGwLbp7CN,Myself,NAV,NAV,1,1,226040,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:7qqOmEfeTPgjBsm1Qm98eg,Wanna Be Us,"Lil Yachty, The Good Perry",Lil Boat,1,2,171899,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),"Chance the Rapper, Lil Wayne, 2 Chainz",Coloring Book,1,2,304606,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4CQGG4DimjEDPEli6xfhuJ,Believe,"A-Trak, Quavo, Lil Yachty",Believe,1,1,213731,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3B54sVLJ402zGa6Xm4YGNe,Unforgettable,"French Montana, Swae Lee",Jungle Rules,1,2,233901,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6ANTbs1yQkuhrvTDTfs4I8,Blindfold,"RJMrLA, Quavo",MrLA,1,14,249231,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3VCYe6mCXebBgcfzaxCVNI,Both (feat. Drake & Lil Wayne) - Remix,"Gucci Mane, Drake, Lil Wayne",Both (feat. Drake & Lil Wayne) [Remix],1,1,252016,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:39pS70eeDvyCAF3t8NAlVV,Good Drank,"2 Chainz, Gucci Mane, Quavo",Pretty Girls Like Trap Music,1,3,222706,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1nX9KhK3Fff27SnrIor2Yb,4:00 AM,"2 Chainz, Travis Scott",Pretty Girls Like Trap Music,1,4,255560,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3my5W7QLojCSj3E33eehcP,DRIVE ME CRAZY,"KAYTRANADA, Vic Mensa",99.90%,1,5,277786,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6YpUNrldnp1kjntEMRRAJ6,Night Call (feat. Lil Yachty & Migos),"Steve Aoki, Lil Yachty, Migos",Night Call (feat. Lil Yachty & Migos),1,1,240000,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:56kXYt4KRoUq3rzkPdjquB,Audi.,Smokepurpp,Audi.,1,1,160000,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6DB2KOEwHnjkgEnBt5SdeJ,Mask Off - Remix,"Future, Kendrick Lamar",Mask Off (Remix),1,1,257986,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3CbZJbqh43varroTwUlwSB,D Rose,Lil Pump,D Rose,1,1,135497,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4UZzJnI07nFm07zWhqyDOm,You Do That Shit,Kodak Black,Project Baby 2,1,11,141724,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6kig1UFggPUyZBCvXD3Wod,No Complaints,"Metro Boomin, Offset, Drake",No Complaints,1,1,261733,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2d8JP84HNLKhmd6IYOoupQ,Trap Queen,Fetty Wap,Fetty Wap (Deluxe),1,1,222093,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:7Gs3otHnZDq514kFHf0nx7,Blue Notes,Meek Mill,DC4,1,8,227808,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3SEd8nPd8MpGwk6ZZ8tk2j,Mamacita,"Travis Scott, Rich Homie Quan, Young Thug",Mamacita (feat. Rich Homie Quan & Young Thug),1,1,274320,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3Z4iF2sFcW63WclmUYd7IE,Drinks On Us,"Mike WiLL Made-It, The Weeknd, Swae Lee, Future",Drinks On Us,1,1,311163,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6DLSa36zH0cSTO7bWCCxx0,Nothin New,21 Savage,Issa Album,1,8,219360,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5eqK0tbzUPo2SoeZsov04s,Bank Account,21 Savage,Issa Album,1,2,220306,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:19HA9J80qZfIkAnp2g8N2S,Famous,21 Savage,Issa Album,1,1,234280,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:19HA9J80qZfIkAnp2g8N2S,Famous,21 Savage,Issa Album,1,1,234280,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2Wc5No77rhsfW2mB9LzXB3,Ronda (Winners),Lil Uzi Vert,The Perfect LUV Tape,1,9,216293,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:5wyrQLBbmKdxY6yLNdienj,I Can Drive,Lil Uzi Vert,The Perfect LUV Tape,1,6,153808,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0VYhxVxH9ijmdHUKsON9Bk,SideLine Watching (Hold Up),Lil Uzi Vert,The Perfect LUV Tape,1,5,191033,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0gqfvyewE2Sh8TwKBFajCF,Of Course We Ghetto Flowers (feat. Playboi Carti & Offset),"Lil Uzi Vert, Playboi Carti, Offset",The Perfect LUV Tape,1,2,261982,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1e1JKLEDKP7hEQzJfNAgPl,Magnolia,Playboi Carti,Playboi Carti,1,2,181812,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:4CHp6dRZTeFAu4bSOxfH7Y,Boss,Lil Pump,Boss,1,1,106020,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1xjX4vrqHG1BWk2d91FUvq,Next,"Lil Pump, Rich The Kid",Next,1,1,148320,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3kkObn08oHrNmCFHSNR0jD,Flex Like Ouu,Lil Pump,Flex Like Ouu,1,1,108213,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6gpcs5eMhJwax4mIfKDYQk,Slide (feat. Frank Ocean & Migos),"Calvin Harris, Frank Ocean, Migos",Slide (feat. Frank Ocean & Migos),1,1,230813,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:65kp3OFn7JXbCvkm3m2Ui2,Two®,Lil Uzi Vert,Luv Is Rage 2,1,1,185276,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1Bh0ORYmPetXrGZjV9T8Fa,Between Us (feat. 21 Savage),"TYuS, 21 Savage",Between Us (feat. 21 Savage),1,1,263191,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1OmcAT5Y8eg5bUPv9qJT4R,rockstar,"Post Malone, 21 Savage",rockstar,1,1,218320,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:3JWh19WsndEFg0UFRFeTiU,Minute,"NAV, Metro Boomin, Playboi Carti, Offset",Perfect Timing,1,6,265373,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:7BLn2i1FINEyht8wMCeqXb,No More (feat. 2 Chainz),"Gucci Mane, 2 Chainz",World War 3 (Lean),1,10,228675,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:6Du5UCCLlBvyIKpfa9oY4w,No Problems (Feat. Rich Homie Quan),"Gucci Mane, Rich Homie Quan",The Spot Soundrack,1,6,192261,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:2771LMNxwf62FTAdpJMQfM,Bodak Yellow,Cardi B,Bodak Yellow,1,1,223962,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:39u2PsqrAZpZ0KPx6CjasV,Droppin' Seeds (feat. Lil' Wayne),"Tyler, The Creator, Lil Wayne",Flower Boy,1,11,60000,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:21yRtB6B8EMounImAfHRCP,Who Dat Boy (feat. A$AP Rocky),"Tyler, The Creator, A$AP Rocky",Flower Boy,1,5,205093,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:1HTtUBEY3tuw2btgwwI2Ja,I Get The Bag (feat. Migos),"Gucci Mane, Migos",I Get The Bag (feat. Migos),1,1,233087,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:7cGFbx7MP0H23iHZTZpqMM,Everybody,Logic,Everybody,1,2,162346,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:65D4I8RnA9AN9pcSOyOq1n,Been Thru a Lot,"Tm88, Young Thug, Lil Yachty",Been Thru a Lot,1,1,279745,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:55oLGkxs6tvFCxDf2TWPPE,Today's A Good Day,"Hardo, Wiz Khalifa, Jimmy Wopo",Today's A Good Day,1,1,273364,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:0gHcxtyWQT0HrlGxaxP1KT,Hit,"NAV, Metro Boomin",Perfect Timing,1,3,169786,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
spotify:track:59J5nzL1KniFHnU120dQzt,wokeuplikethis*,"Playboi Carti, Lil Uzi Vert",Playboi Carti,1,4,235535,spotify:user:wywymarsh,2019-07-03T15:42:50Z,,,
